order_id,order_date,product_id,customer_id,quantity,discount_rate,unit_price,revenue,cogs,gross_margin
O001962,2024-08-06,P0065,C0017,10,0.053,215.53,2155.3,1128.5,1026.8
O001963,2024-03-01,P0058,C0045,-1,0.039,42.9,429.0,1751.5,-1322.5
O001964,2024-11-21,P0053,C0011,9,0.148,56.83,511.47,1531.62,-1020.15
O001965,2024-04-23,P0111,C0006,-1,0.038,21.87,196.83,1465.83,-1269.0
O001966,2024-07-27,P0001,C0023,6,0.166,53.63,321.78,389.46,-67.68
O001967,2024-04-29,P0081,C0027,15,0.12,114.0,1710.0,1754.55,-44.55
O001968,2024-02-26,P0066,C0046,11,0.161,192.35,2115.85,1039.06,1076.79
O001969,2024-09-21,P0029,C0006,7,0.1,231.68,1621.76,404.88,1216.88
O001970,2024-01-23,P0084,C0038,8,0.124,22.74,181.92,1213.36,-1031.44
O001971,2024-11-10,P0070,C0002,12,0.112,232.73,2792.76,590.4,2202.36
O001972,2024-05-13,P0008,C0022,10,0.15,54.44,544.4,892.2,-347.8
O001973,2024-01-01,P0029,C0020,5,0.15,218.81,1094.05,289.2,804.85
O001974,2024-08-02,P0112,C0025,10,0.106,275.9,2759.0,1168.9,1590.1
O001975,2024-01-20,P0051,C0015,9,0.114,243.3,2189.7,257.58,1932.12
O001976,2024-04-25,P0033,C0060,11,0.166,62.17,683.87,1286.45,-602.58
O001977,2024-10-23,P0003,C0049,10,0.167,166.57,1665.7,614.9,1050.8
O001978,2024-01-27,P0060,C0029,9,0.12,278.93,2510.37,461.79,2048.58
O001979,2024-12-18,P0035,C0008,9,0.001,100.54,904.86,1316.07,-411.21
O001980,2024-01-02,P0069,C0037,14,0.019,256.88,3596.32,2299.08,1297.24
O001981,2024-04-13,P0091,C0049,8,0.154,224.94,1799.52,768.64,1030.88
O001982,2024-11-07,P0108,C0052,10,0.015,96.14,961.4,496.0,465.4
O001983,2024-05-12,P0076,C0033,10,0.038,205.14,2051.4,1390.0,661.4
O001984,2024-02-12,P0084,C0022,6,0.041,24.9,149.4,910.02,-760.62
O001985,2024-05-31,P0109,C0050,8,0.108,132.81,1062.48,192.08,870.4
O001986,2024-04-23,P0020,C0047,13,0.104,168.74,2193.62,1526.98,666.64
O001987,2024-12-19,P0073,C0005,9,0.052,162.07,1458.63,1597.77,-139.14
O001988,2024-05-11,P0039,C0039,9,0.037,290.67,2616.03,1321.92,1294.11
O001989,2024-11-27,P0004,C0018,10,0.138,15.35,153.5,639.3,-485.8
O001990,2025-01-09,P0115,C0038,7,0.168,116.26,813.82,930.02,-116.2
O001991,2024-07-01,P0118,C0054,8,0.01,90.41,723.28,1137.12,-413.84
O001992,2025-01-17,P0019,,5,0.024,210.4,1052.0,67.05,984.95
O001993,2024-06-07,P0102,C0037,9,0.116,185.13,1666.17,1430.1,236.07
O001994,2025-02-08,P0091,C0030,12,0.145,227.34,2728.08,1152.96,1575.12
O001995,2024-02-07,P0045,C0051,10,0.142,124.92,1249.2,1487.0,-237.8
O001996,2024-10-15,P0043,C0031,7,0.13,17.15,120.05,330.4,-210.35
O001997,2024-07-26,P0013,C0010,11,0.16,195.06,2145.66,1546.71,598.95
O001998,2024-06-11,P0013,C0015,7,0.039,223.15,1562.05,984.27,577.78
O001999,2024-09-22,P0060,C0042,-1,0.019,310.95,2798.55,461.79,2336.76
O002000,2024-10-22,P0057,C0059,10,0.111,167.91,1679.1,705.4,973.7
O002001,2024-01-02,P0086,C0048,7,0.148,153.79,1076.53,280.56,795.97
O002002,2024-03-11,P0092,C0044,11,0.105,111.75,1229.25,516.56,712.69
O002003,2024-10-26,P0052,C0018,7,0.173,92.34,646.38,462.49,183.89
O002004,2024-10-06,P0111,C0023,7,0.143,19.48,136.36,1140.09,-1003.73
O002005,2025-02-09,P0053,C0033,9,0.126,58.3,524.7,1531.62,-1006.92
O002006,2024-11-15,P0109,C0016,7,0.011,147.25,1030.75,168.07,862.68
O002007,2025-02-03,P0086,C0054,9,0.019,177.08,1593.72,360.72,1233.0
O002008,2024-10-22,P0043,C0038,8,0.141,16.93,135.44,377.6,-242.16
O002009,2024-05-05,P0083,C0035,7,0.036,184.49,1291.43,164.71,1126.72
O002010,2024-02-14,P0072,C0034,5,0.005,292.07,1460.35,460.95,999.4
O002011,2024-11-24,P0116,C0028,12,0.164,56.72,680.64,1947.6,-1266.96
O002012,2024-09-27,P0072,C0002,9,0.16,246.57,2219.13,829.71,1389.42
O002013,2024-01-21,P0042,C0030,4,0.039,122.91,491.64,107.72,383.92
O002014,2024-05-31,P0090,C0013,11,0.14,22.7,249.7,119.35,130.35
O002015,2025-02-05,P0112,C0041,6,0.009,305.83,1834.98,701.34,1133.64
O002016,2024-07-29,P0115,C0016,9,0.051,132.6,1193.4,1195.74,-2.34
O002017,2024-06-30,P0026,C0059,10,0.112,119.78,1197.8,1379.5,-181.7
O002018,2024-07-11,P0023,C0005,5,0.137,82.75,413.75,820.5,-406.75
O002019,2024-03-28,P0043,C0055,11,0.002,19.67,216.37,519.2,-302.83
O002020,2024-06-03,P0077,C0028,14,0.059,215.58,3018.12,684.18,2333.94
O002021,2024-06-04,P0028,C0053,9,0.039,199.41,1794.69,191.16,1603.53
O002022,2024-01-22,P0009,C0039,12,0.18,149.54,1794.48,342.84,1451.64
O002023,2024-11-18,P0020,C0045,10,0.121,165.54,1655.4,1174.6,480.8
O002024,2024-06-23,P0056,C0020,16,0.073,210.7,3371.2,2062.72,1308.48
O002025,2024-12-11,P0083,C0024,6,0.014,188.7,1132.2,141.18,991.02
O002026,2024-12-23,P0112,C0027,10,0.108,275.28,2752.8,1168.9,1583.9
O002027,2024-03-30,P0039,C0030,12,0.116,266.83,3201.96,1762.56,1439.4
O002028,2024-10-03,P0051,C0058,10,0.147,234.23,2342.3,286.2,2056.1
O002029,2024-07-17,P0012,C0045,9,0.052,79.06,711.54,940.86,-229.32
O002030,2025-01-04,P0079,C0027,8,0.177,235.75,1886.0,570.08,1315.92
O002031,2024-03-31,P0095,C0026,6,0.079,230.11,1380.66,761.04,619.62
O002032,2024-10-11,P0055,C0007,9,0.053,284.6,2561.4,875.07,1686.33
O002033,2024-09-12,P0078,C0042,9,0.063,241.48,2173.32,1199.25,974.07
O002034,2024-05-04,P0011,C0047,9,0.094,193.75,1743.75,1249.74,494.01
O002035,2024-02-27,P0026,C0053,6,0.169,112.09,672.54,827.7,-155.16
O002036,2024-09-30,P0042,C0059,9,0.132,111.02,999.18,242.37,756.81
O002037,2024-11-06,P0027,C0038,10,0.104,257.21,2572.1,473.5,2098.6
O002038,2024-05-12,P0011,C0005,13,0.029,207.65,2699.45,1805.18,894.27
O002039,2024-09-27,P0038,C0023,7,0.027,67.16,470.12,705.39,-235.27
O002040,2024-06-14,P0098,C0028,9,0.09,37.34,336.06,284.85,51.21
O002041,2024-10-26,P0043,C0034,6,0.131,17.13,102.78,283.2,-180.42
O002042,2024-03-24,P0019,C0053,8,0.135,186.47,1491.76,107.28,1384.48
O002043,2025-01-08,P0064,C0015,15,0.041,231.05,3465.75,215.1,3250.65
O002044,2024-04-30,P0006,C0032,7,0.018,213.46,1494.22,823.62,670.6
O002045,2024-06-03,P0046,C0026,17,0.069,288.45,4903.65,2652.85,2250.8
O002046,2024-01-25,P0116,C0048,13,0.165,56.65,736.45,2109.9,-1373.45
O002047,2024-02-16,P0102,C0031,6,0.098,188.9,1133.4,953.4,180.0
O002048,2024-08-04,P0113,C0019,5,0.058,254.31,1271.55,331.55,940.0
O002049,2024-04-22,P0042,C0009,6,0.058,120.48,722.88,161.58,561.3
O002050,2024-12-16,P0092,C0029,6,0.024,121.86,731.16,281.76,449.4
O002051,2024-01-07,P0065,C0054,7,0.085,208.24,1457.68,789.95,667.73
O002052,2024-06-08,P0099,C0058,11,0.142,26.39,290.29,733.26,-442.97
O002053,2024-05-21,P0104,C0051,13,0.174,258.23,3356.99,1579.76,1777.23
O002054,2024-01-09,P0072,C0039,6,0.09,267.12,1602.72,553.14,1049.58
O002055,2024-02-22,P0059,C0004,10,0.03,196.5,1965.0,1735.4,229.6
O002056,2024-06-22,P0052,C0003,10,0.123,97.93,979.3,660.7,318.6
O002057,2024-07-26,P0118,C0056,14,0.136,78.9,1104.6,1989.96,-885.36
O002058,2024-06-18,P0047,C0029,8,0.013,304.88,2439.04,73.6,2365.44
O002059,2024-08-10,P0120,C0052,8,0.153,197.31,1578.48,179.76,1398.72
O002060,2024-09-06,P0007,C0011,8,0.149,14.08,112.64,1284.8,-1172.16
O002061,2024-01-05,P0011,C0033,7,0.085,195.67,1369.69,972.02,397.67
O002062,2024-07-13,P0103,C0038,13,0.101,212.58,2763.54,680.81,2082.73
O002063,2025-02-08,P0061,C0058,9,0.128,50.34,453.06,841.77,-388.71
O002064,2024-08-05,P0068,C0011,8,0.122,91.79,734.32,447.44,286.88
O002065,2024-10-11,P0025,C0027,12,0.003,310.83,3729.96,943.08,2786.88
O002066,2024-05-10,P0012,C0033,15,0.022,81.57,1223.55,1568.1,-344.55
O002067,2024-11-21,P0026,C0021,6,0.029,130.98,785.88,827.7,-41.82
O002068,2024-11-20,P0102,C0039,7,0.136,180.94,1266.58,1112.3,154.28
O002069,2024-08-06,P0110,C0031,6,0.079,35.85,215.1,973.92,-758.82
O002070,2025-02-13,P0012,C0038,8,0.098,75.23,601.84,836.32,-234.48
O002071,2024-02-22,P0043,C0046,8,0.139,16.97,135.76,377.6,-241.84
O002072,2024-01-08,P0051,C0002,8,0.061,257.85,2062.8,228.96,1833.84
O002073,2024-11-19,P0117,C0027,10,0.135,54.24,542.4,1605.8,-1063.4
O002074,2024-12-05,P0037,C0036,8,0.08,194.92,1559.36,1292.16,267.2
O002075,2024-02-20,P0046,C0011,13,0.068,288.76,3753.88,2028.65,1725.23
O002076,2024-04-21,P0053,C0047,8,0.06,62.7,501.6,1361.44,-859.84
O002077,2024-01-08,P0088,C0018,15,0.174,161.24,2418.6,1644.45,774.15
O002078,2024-05-03,P0080,C0059,6,0.139,101.68,610.08,700.56,-90.48
O002079,2024-11-20,P0013,C0001,6,0.004,231.28,1387.68,843.66,544.02
O002080,2024-08-05,P0089,C0035,8,0.172,20.12,160.96,996.32,-835.36
O002081,2024-05-26,P0118,C0035,9,0.14,78.54,706.86,1279.26,-572.4
O002082,2024-06-05,P0054,C0031,7,0.027,179.83,1258.81,445.13,813.68
O002083,2024-01-01,P0057,C0028,10,0.014,186.23,1862.3,705.4,1156.9
O002084,2024-05-05,P0116,C0039,9,0.055,64.12,577.08,1460.7,-883.62
O002085,2024-09-28,P0118,C0001,6,0.112,81.09,486.54,852.84,-366.3
O002086,2025-02-13,P0004,C0025,9,0.111,15.83,142.47,575.37,-432.9
O002087,2024-12-21,P0075,C0043,8,0.05,245.56,1964.48,988.88,975.6
O002088,2024-01-10,P0096,C0038,17,0.08,74.36,1264.12,1266.84,-2.72
O002089,2025-01-12,P0049,C0020,9,0.038,100.83,907.47,718.11,189.36
O002090,2024-11-24,P0007,C0003,8,0.009,16.39,131.12,1284.8,-1153.68
O002091,2024-11-23,P0110,C0051,7,0.093,35.31,247.17,1136.24,-889.07
O002092,2024-07-11,P0011,C0002,13,0.062,200.59,2607.67,1805.18,802.49
O002093,2024-06-16,P0092,C0018,4,0.098,112.62,450.48,187.84,262.64
O002094,2024-05-07,P0054,C0044,6,0.17,153.4,920.4,381.54,538.86
O002095,2024-01-28,P0105,C0010,7,0.026,167.99,1175.93,1039.92,136.01
O002096,2024-04-05,P0087,,12,0.0,102.4,1228.8,180.12,1048.68
O002097,2024-04-13,P0045,C0009,7,0.014,143.56,1004.92,1040.9,-35.98
O002098,2024-07-22,P0023,C0002,7,0.083,87.93,615.51,1148.7,-533.19
O002099,2024-11-09,P0114,C0034,6,0.127,198.41,1190.46,408.36,782.1
O002100,2024-07-18,P0028,C0060,7,0.105,185.71,1299.97,148.68,1151.29
O002101,2024-01-25,P0107,C0038,10,0.089,234.61,2346.1,991.0,1355.1
O002102,2025-02-06,P0111,C0031,6,0.064,21.28,127.68,977.22,-849.54
O002103,2025-01-30,P0057,C0010,9,0.056,178.29,1604.61,634.86,969.75
O002104,2024-11-25,P0026,C0050,10,0.068,125.72,1257.2,1379.5,-122.3
O002105,2025-02-20,P0025,C0012,7,0.11,277.48,1942.36,550.13,1392.23
O002106,2024-08-16,P0054,C0036,9,0.03,179.28,1613.52,572.31,1041.21
O002107,2025-02-08,P0029,C0054,10,0.139,221.64,2216.4,578.4,1638.0
O002108,2024-02-01,P0083,C0021,10,0.104,171.48,1714.8,235.3,1479.5
O002109,2024-06-02,P0097,C0049,5,0.048,195.14,975.7,845.6,130.1
O002110,2024-04-04,P0036,C0047,9,0.09,20.4,183.6,360.81,-177.21
O002111,2024-03-23,P0014,C0006,10,0.173,72.25,722.5,929.3,-206.8
O002112,2024-02-29,P0078,C0048,10,0.004,256.69,2566.9,1332.5,1234.4
O002113,2024-09-18,P0035,C0049,5,0.036,97.02,485.1,731.15,-246.05
O002114,2024-11-24,P0030,C0003,8,0.081,154.67,1237.36,285.84,951.52
O002115,2024-08-30,P0092,C0010,9,0.115,110.5,994.5,422.64,571.86
O002116,2024-03-02,P0017,C0005,-1,0.038,205.04,2255.44,136.07,2119.37
O002117,2024-12-06,P0067,C0046,7,0.168,103.7,725.9,117.95,607.95
O002118,2024-09-24,P0080,C0026,7,0.116,104.39,730.73,817.32,-86.59
O002119,2024-06-12,P0110,C0021,8,0.158,32.78,262.24,1298.56,-1036.32
O002120,2024-10-10,P0030,C0045,9,0.059,158.37,1425.33,321.57,1103.76
O002121,2024-04-19,P0116,C0026,10,0.149,57.74,577.4,1623.0,-1045.6
O002122,2024-05-24,P0093,C0038,16,0.068,50.1,801.6,1903.52,-1101.92
O002123,2025-01-20,P0045,C0044,9,0.045,139.05,1251.45,1338.3,-86.85
O002124,2024-05-02,P0079,C0026,6,0.164,239.47,1436.82,427.56,1009.26
O002125,2024-07-16,P0110,C0008,7,0.017,38.27,267.89,1136.24,-868.35
O002126,2025-01-08,P0120,C0005,13,0.17,193.35,2513.55,292.11,2221.44
O002127,2024-10-24,P0089,C0015,11,0.083,22.28,245.08,1369.94,-1124.86
O002128,2024-01-27,P0051,C0059,5,0.179,225.45,1127.25,143.1,984.15
O002129,2024-03-02,P0102,C0016,6,0.097,189.11,1134.66,953.4,181.26
O002130,2024-01-04,P0106,C0001,15,0.136,98.06,1470.9,1552.35,-81.45
O002131,2024-09-21,P0047,C0016,6,0.001,308.59,1851.54,55.2,1796.34
O002132,2024-07-07,P0053,C0037,16,0.089,60.76,972.16,2722.88,-1750.72
O002133,2024-02-26,P0064,C0003,8,0.133,208.89,1671.12,114.72,1556.4
O002134,2025-02-06,P0118,C0052,9,0.141,78.44,705.96,1279.26,-573.3
O002135,2024-08-10,P0116,C0047,6,0.028,65.95,395.7,973.8,-578.1
O002136,2024-04-11,P0038,C0031,7,0.075,63.84,446.88,705.39,-258.51
O002137,2024-07-29,P0064,C0013,14,0.075,222.86,3120.04,200.76,2919.28
O002138,2024-10-12,P0087,C0056,11,0.019,100.45,1104.95,165.11,939.84
O002139,2024-02-02,P0089,C0016,6,0.08,22.36,134.16,747.24,-613.08
O002140,2024-04-25,P0106,C0055,12,0.145,97.04,1164.48,1241.88,-77.4
O002141,2024-12-04,P0007,C0043,7,0.054,15.65,109.55,1124.2,-1014.65
O002142,2024-07-12,P0022,C0021,11,0.078,117.23,1289.53,1050.17,239.36
O002143,2024-08-17,P0081,C0002,5,0.173,107.14,535.7,584.85,-49.15
O002144,2024-06-30,P0082,C0054,7,0.006,43.4,303.8,701.05,-397.25
O002145,2024-01-19,P0113,C0027,10,0.106,241.35,2413.5,663.1,1750.4
O002146,2024-03-10,P0041,C0038,11,0.134,254.63,2800.93,689.7,2111.23
O002147,2024-07-06,P0074,C0026,7,0.137,144.95,1014.65,347.41,667.24
O002148,2024-03-28,P0010,C0058,7,0.129,196.87,1378.09,914.76,463.33
O002149,2024-01-21,P0057,C0059,4,0.131,164.13,656.52,282.16,374.36
O002150,2024-12-20,P0007,C0038,14,0.011,16.36,229.04,2248.4,-2019.36
O002151,2025-02-16,P0112,C0046,11,0.096,278.98,3068.78,1285.79,1782.99
O002152,2024-11-29,P0050,C0025,9,0.141,113.77,1023.93,415.8,608.13
O002153,2024-12-24,P0102,C0011,15,0.017,205.86,3087.9,2383.5,704.4
O002154,2024-04-11,P0091,C0008,8,0.002,265.36,2122.88,768.64,1354.24
O002155,2025-02-07,P0052,C0008,13,0.147,95.25,1238.25,858.91,379.34
O002156,2024-03-23,P0033,C0033,10,0.128,65.01,650.1,1169.5,-519.4
O002157,2025-02-03,P0001,C0053,13,0.074,59.54,774.02,843.83,-69.81
O002158,2025-02-21,P0108,C0007,4,0.169,81.11,324.44,198.4,126.04
O002159,2024-10-25,P0053,C0038,8,0.138,57.5,460.0,1361.44,-901.44
O002160,2025-02-16,P0060,C0021,8,0.174,261.82,2094.56,410.48,1684.08
O002161,2024-08-27,P0034,C0008,9,0.167,196.05,1764.45,1421.01,343.44
O002162,2024-04-19,P0004,C0051,9,0.087,16.26,146.34,575.37,-429.03
O002163,2024-07-02,P0017,C0054,10,0.136,184.15,1841.5,123.7,1717.8
O002164,2024-09-06,P0004,C0021,8,0.12,15.67,125.36,511.44,-386.08
O002165,2024-01-31,P0043,C0056,5,0.146,16.83,84.15,236.0,-151.85
O002166,2024-09-18,P0118,C0020,10,0.142,78.35,783.5,1421.4,-637.9
O002167,2025-02-16,P0090,C0008,13,0.028,25.65,333.45,141.05,192.4
O002168,2024-03-20,P0004,C0058,8,0.042,17.06,136.48,511.44,-374.96
O002169,2024-11-28,P0001,C0046,10,0.048,61.21,612.1,649.1,-37.0
O002170,2025-01-16,P0071,C0031,8,0.147,238.38,1907.04,263.36,1643.68
O002171,2025-01-31,P0094,C0050,12,0.146,148.84,1786.08,455.88,1330.2
O002172,2025-02-07,P0050,,9,0.089,120.66,1085.94,415.8,670.14
O002173,2024-08-07,P0073,C0029,9,0.105,153.01,1377.09,1597.77,-220.68
O002174,2025-02-14,P0061,C0048,10,0.149,49.13,491.3,935.3,-444.0
O002175,2024-11-14,P0035,C0009,4,0.056,95.0,380.0,584.92,-204.92
O002176,2024-03-08,P0008,C0015,9,0.009,63.47,571.23,802.98,-231.75
O002177,2024-07-19,P0024,C0030,10,0.087,81.64,816.4,508.8,307.6
O002178,2024-10-28,P0083,C0026,7,0.164,159.99,1119.93,164.71,955.22
O002179,2024-04-13,P0036,C0010,10,0.142,19.24,192.4,400.9,-208.5
O002180,2024-09-26,P0050,C0029,8,0.066,123.71,989.68,369.6,620.08
O002181,2024-10-06,P0116,C0054,9,0.012,67.04,603.36,1460.7,-857.34
O002182,2024-03-09,P0043,C0016,9,0.115,17.44,156.96,424.8,-267.84
O002183,2024-08-25,P0027,C0036,10,0.15,244.01,2440.1,473.5,1966.6
O002184,2024-11-20,P0032,C0020,10,0.12,145.39,1453.9,1470.0,-16.1
O002185,2024-07-28,P0078,C0045,9,0.077,237.88,2140.92,1199.25,941.67
O002186,2024-01-06,P0018,C0054,9,0.022,267.98,2411.82,239.04,2172.78
O002187,2024-01-04,P0028,C0037,9,0.164,173.47,1561.23,191.16,1370.07
O002188,2024-05-29,P0029,C0022,8,0.05,244.55,1956.4,462.72,1493.68
O002189,2025-01-24,P0016,C0007,10,0.04,232.97,2329.7,815.4,1514.3
O002190,2024-04-06,P0099,C0023,7,0.147,26.24,183.68,466.62,-282.94
O002191,2024-09-23,P0047,C0041,7,0.177,254.22,1779.54,64.4,1715.14
O002192,2024-04-03,P0059,C0040,7,0.119,178.47,1249.29,1214.78,34.51
O002193,2024-05-15,P0031,C0029,8,0.112,169.57,1356.56,1343.28,13.28
O002194,2024-12-22,P0004,C0016,9,0.057,16.79,151.11,575.37,-424.26
O002195,2024-11-02,P0037,C0038,11,0.004,211.02,2321.22,1776.72,544.5
O002196,2024-02-10,P0017,C0028,10,0.035,205.68,2056.8,123.7,1933.1
O002197,2024-06-29,P0039,C0048,9,0.105,270.15,2431.35,1321.92,1109.43
O002198,2024-01-13,P0048,C0038,9,0.027,267.74,2409.66,862.65,1547.01
O002199,2024-07-20,P0046,C0031,4,0.159,260.57,1042.28,624.2,418.08
O002200,2024-10-05,P0090,C0014,10,0.034,25.49,254.9,108.5,146.4
O002201,2024-02-19,P0048,C0053,12,0.094,249.3,2991.6,1150.2,1841.4
O002202,2024-05-01,P0039,C0033,13,0.092,274.07,3562.91,1909.44,1653.47
O002203,2024-06-16,P0105,C0057,6,0.109,153.67,922.02,891.36,30.66
O002204,2025-01-21,P0004,C0009,9,0.059,16.76,150.84,575.37,-424.53
O002205,2025-02-21,P0030,C0057,12,0.157,141.88,1702.56,428.76,1273.8
O002206,2024-01-19,P0030,C0027,13,0.08,154.84,2012.92,464.49,1548.43
O002207,2024-11-15,P0022,C0024,1,0.126,111.13,111.13,95.47,15.66
O002208,2024-06-05,P0075,C0013,8,0.114,229.01,1832.08,988.88,843.2
O002209,2024-06-13,P0066,C0026,13,0.021,224.45,2917.85,1227.98,1689.87
O002210,2024-11-12,P0108,C0029,6,0.112,86.67,520.02,297.6,222.42
O002211,2025-01-20,P0012,C0051,8,0.099,75.14,601.12,836.32,-235.2
O002212,2025-02-03,P0094,C0049,7,0.162,146.05,1022.35,265.93,756.42
O002213,2024-08-30,P0036,C0043,9,0.159,18.86,169.74,360.81,-191.07
O002214,2024-05-29,P0018,C0028,13,0.027,266.61,3465.93,345.28,3120.65
O002215,2024-11-26,P0090,C0028,10,0.015,25.99,259.9,108.5,151.4
O002216,2024-04-15,P0053,C0008,13,0.053,63.16,821.08,2212.34,-1391.26
O002217,2024-08-24,P0071,C0023,9,0.178,229.72,2067.48,296.28,1771.2
O002218,2024-05-30,P0001,C0029,9,0.004,64.04,576.36,584.19,-7.83
O002219,2024-10-02,P0058,C0005,15,0.121,39.24,588.6,2627.25,-2038.65
O002220,2024-04-10,P0090,C0042,10,0.11,23.49,234.9,108.5,126.4
O002221,2024-03-21,P0087,C0007,9,0.116,90.52,814.68,135.09,679.59
O002222,2025-01-20,P0090,C0042,6,0.039,25.36,152.16,65.1,87.06
O002223,2024-02-12,P0109,C0036,2,0.041,142.79,285.58,48.02,237.56
O002224,2024-07-31,P0006,C0041,7,0.078,200.42,1402.94,823.62,579.32
O002225,2024-04-02,P0070,,8,0.017,257.62,2060.96,393.6,1667.36
O002226,2024-01-17,P0044,C0058,9,0.013,294.26,2648.34,733.14,1915.2
O002227,2024-01-16,P0072,C0046,6,0.016,288.84,1733.04,553.14,1179.9
O002228,2024-03-14,P0024,C0002,9,0.103,80.21,721.89,457.92,263.97
O002229,2024-12-30,P0086,,6,0.072,167.51,1005.06,240.48,764.58
O002230,2024-04-28,P0019,C0009,7,0.053,204.14,1428.98,93.87,1335.11
O002231,2025-02-03,P0101,C0053,15,0.057,169.64,2544.6,2505.75,38.85
O002232,2024-09-01,P0018,C0027,-1,0.037,263.87,1583.22,159.36,1423.86
O002233,2024-07-02,P0095,C0001,5,0.074,231.36,1156.8,634.2,522.6
O002234,2024-08-31,P0101,C0023,13,0.037,173.23,2251.99,2171.65,80.34
O002235,2024-08-05,P0030,C0010,7,0.126,147.09,1029.63,250.11,779.52
O002236,2024-11-14,P0042,C0042,9,0.022,125.09,1125.81,242.37,883.44
O002237,2024-04-28,P0033,C0052,8,0.171,61.8,494.4,935.6,-441.2
O002238,2024-05-28,P0074,C0025,4,0.016,165.27,661.08,198.52,462.56
O002239,2025-01-10,P0101,C0054,10,0.17,149.31,1493.1,1670.5,-177.4
O002240,2025-02-01,P0012,C0003,8,0.15,70.89,567.12,836.32,-269.2
O002241,2025-01-09,P0118,C0006,8,0.123,80.09,640.72,1137.12,-496.4
O002242,2024-06-25,P0094,C0058,8,0.164,145.7,1165.6,303.92,861.68
O002243,2024-11-23,P0027,C0006,9,0.025,279.89,2519.01,426.15,2092.86
O002244,2024-07-19,P0039,C0053,10,0.032,292.18,2921.8,1468.8,1453.0
O002245,2024-07-27,P0009,C0002,9,0.045,174.15,1567.35,257.13,1310.22
O002246,2024-03-26,P0118,C0058,14,0.044,87.3,1222.2,1989.96,-767.76
O002247,2024-09-05,P0021,C0058,10,0.056,41.13,411.3,620.7,-209.4
O002248,2024-03-19,P0076,C0018,12,0.104,191.06,2292.72,1668.0,624.72
O002249,2024-05-19,P0119,C0023,11,0.005,181.6,1997.6,1302.73,694.87
O002250,2024-12-25,P0029,C0002,7,0.069,239.66,1677.62,404.88,1272.74
O002251,2024-03-27,P0033,C0012,5,0.044,71.27,356.35,584.75,-228.4
O002252,2024-01-30,P0107,C0022,9,0.109,229.46,2065.14,891.9,1173.24
O002253,2024-01-29,P0062,C0037,11,0.177,142.45,1566.95,657.25,909.7
O002254,2025-01-30,P0117,C0020,5,0.093,56.88,284.4,802.9,-518.5
O002255,2024-07-31,P0015,C0039,12,0.077,105.45,1265.4,1174.92,90.48
O002256,2024-06-20,P0002,C0024,12,0.066,269.98,3239.76,227.16,3012.6
O002257,2024-12-06,P0052,C0048,7,0.141,95.92,671.44,462.49,208.95
O002258,2024-12-17,P0103,C0020,6,0.013,233.39,1400.34,314.22,1086.12
O002259,2024-05-19,P0117,C0001,13,0.173,51.86,674.18,2087.54,-1413.36
O002260,2024-10-18,P0044,C0001,9,0.075,275.78,2482.02,733.14,1748.88
O002261,2024-11-19,P0054,C0017,11,0.056,174.47,1919.17,699.49,1219.68
O002262,2024-10-01,P0018,C0059,7,0.175,226.06,1582.42,185.92,1396.5
O002263,2024-03-04,P0003,C0001,7,0.168,166.37,1164.59,430.43,734.16
O002264,2025-01-02,P0007,C0053,11,0.116,14.62,160.82,1766.6,-1605.78
O002265,2024-08-14,P0043,C0052,-1,0.003,19.65,117.9,283.2,-165.3
O002266,2024-04-28,P0082,C0045,10,0.135,37.77,377.7,1001.5,-623.8
O002267,2024-06-27,P0108,C0030,11,0.06,91.74,1009.14,545.6,463.54
O002268,2024-01-16,P0038,C0041,14,0.07,64.19,898.66,1410.78,-512.12
O002269,2024-02-23,P0037,C0047,5,0.029,205.73,1028.65,807.6,221.05
O002270,2024-11-17,P0058,C0003,7,0.094,40.44,283.08,1226.05,-942.97
O002271,2024-01-01,P0033,C0046,10,0.134,64.56,645.6,1169.5,-523.9
O002272,2024-06-23,P0108,C0055,10,0.049,92.82,928.2,496.0,432.2
O002273,2024-08-07,P0059,C0011,10,0.169,168.34,1683.4,1735.4,-52.0
O002274,2024-01-23,P0095,C0024,7,0.035,241.11,1687.77,887.88,799.89
O002275,2025-02-12,P0011,C0022,6,0.012,211.28,1267.68,833.16,434.52
O002276,2024-04-04,P0068,C0044,11,0.116,92.42,1016.62,615.23,401.39
O002277,2024-05-07,P0082,C0045,12,0.153,36.98,443.76,1201.8,-758.04
O002278,2024-05-07,P0068,C0026,10,0.172,86.57,865.7,559.3,306.4
O002279,2024-04-06,P0113,C0013,11,0.138,232.71,2559.81,729.41,1830.4
O002280,2024-01-01,P0098,C0001,6,0.036,39.55,237.3,189.9,47.4
O002281,2024-11-02,P0093,C0024,9,0.176,44.29,398.61,1070.73,-672.12
O002282,2025-02-10,P0088,C0010,7,0.165,162.99,1140.93,767.41,373.52
O002283,2024-04-04,P0022,C0035,10,0.029,123.46,1234.6,954.7,279.9
O002284,2024-10-05,P0066,C0024,12,0.101,206.1,2473.2,1133.52,1339.68
O002285,2024-11-07,P0044,C0028,6,0.1,268.33,1609.98,488.76,1121.22
O002286,2024-12-22,P0006,C0036,12,0.08,199.98,2399.76,1411.92,987.84
O002287,2024-06-26,P0042,C0016,12,0.177,105.26,1263.12,323.16,939.96
O002288,2024-05-07,P0025,C0040,9,0.011,308.34,2775.06,707.31,2067.75
